Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
21,Yes,Non-Travel,550,Human Resources,7,3,Technical Degree,1,3070,2,Female,91,4,2,Manufacturing Director,3,Married,7859,8458,4,Y,No,19,3,3,80,3,11,5,1,2,5,2,2
27,Yes,Non-Travel,1148,Human Resources,28,3,Technical Degree,1,5893,1,Female,52,4,2,Sales Representative,4,Divorced,6385,15193,6,Y,Yes,18,3,3,80,1,9,1,2,5,4,5,2
19,Yes,Travel_Rarely,327,Research & Development,25,1,Technical Degree,1,2018,3,Female,36,2,5,Research Scientist,4,Married,1852,13869,6,Y,No,12,3,3,80,0,5,4,1,5,1,5,0
23,Yes,Travel_Rarely,861,Sales,13,2,Human Resources,1,7326,3,Female,99,3,3,Research Scientist,2,Divorced,4021,13628,7,Y,Yes,19,4,2,80,3,9,0,3,4,5,2,2
26,Yes,Non-Travel,1475,Sales,11,2,Other,1,4239,3,Male,33,2,2,Manufacturing Director,2,Divorced,3211,10902,2,Y,Yes,17,3,4,80,0,3,1,4,0,3,5,5
19,Yes,Non-Travel,1223,Sales,13,2,Medical,1,8363,1,Male,68,3,4,Research Director,2,Single,5938,2191,4,Y,Yes,24,3,1,80,1,6,3,2,4,4,1,0
29,Yes,Travel_Frequently,1198,Research & Development,11,1,Medical,1,3606,4,Male,73,3,3,Healthcare Representative,2,Single,2982,13702,3,Y,No,18,4,1,80,0,5,5,1,6,6,5,5
27,Yes,Travel_Rarely,1210,Sales,10,5,Life Sciences,1,4193,3,Male,44,1,5,Sales Representative,2,Divorced,3331,16963,2,Y,Yes,16,4,2,80,0,11,2,1,1,6,3,0
29,Yes,Travel_Rarely,1023,Sales,28,1,Marketing,1,9588,3,Female,88,3,4,Laboratory Technician,2,Married,2849,13117,3,Y,No,11,3,1,80,2,7,2,2,2,6,3,3
23,Yes,Non-Travel,260,Human Resources,4,2,Life Sciences,1,3264,2,Female,67,3,3,Laboratory Technician,4,Divorced,1575,3742,1,Y,Yes,21,4,4,80,1,9,5,1,0,6,0,1
23,Yes,Travel_Frequently,146,Human Resources,4,5,Other,1,6097,2,Male,62,4,1,Research Director,2,Divorced,4329,7547,3,Y,No,15,4,1,80,1,1,1,2,0,3,4,3
25,Yes,Travel_Frequently,1237,Sales,29,4,Other,1,2936,4,Male,99,2,1,Research Scientist,1,Married,5956,4600,3,Y,Yes,13,3,4,80,0,5,1,1,8,0,4,3
28,Yes,Travel_Frequently,553,Human Resources,2,4,Medical,1,5178,4,Male,62,4,3,Human Resources,3,Single,6508,19581,4,Y,Yes,11,3,2,80,1,5,3,3,0,2,4,0
22,Yes,Travel_Rarely,834,Human Resources,29,2,Human Resources,1,6435,1,Female,40,3,1,Human Resources,2,Married,5808,19307,0,Y,No,23,3,3,80,3,5,2,3,5,1,0,4
28,Yes,Travel_Rarely,362,Human Resources,10,2,Medical,1,2302,2,Female,62,3,3,Laboratory Technician,1,Single,2730,12030,9,Y,No,12,3,3,80,1,8,4,2,6,0,0,5
22,Yes,Travel_Rarely,1320,Sales,11,5,Medical,1,1423,2,Female,43,3,5,Sales Executive,2,Married,7887,8468,2,Y,No,22,4,2,80,2,6,6,4,2,0,5,2
25,Yes,Non-Travel,637,Research & Development,7,3,Medical,1,3221,1,Female,34,4,3,Healthcare Representative,2,Single,3762,11087,2,Y,No,22,3,1,80,0,7,6,2,6,4,5,2
18,Yes,Travel_Rarely,407,Research & Development,12,4,Medical,1,2365,4,Male,48,3,2,Sales Representative,3,Divorced,6018,3130,1,Y,No,16,3,2,80,1,7,5,1,4,6,0,0
29,Yes,Non-Travel,281,Sales,20,1,Life Sciences,1,7131,4,Male,75,2,5,Research Scientist,3,Divorced,4548,17453,0,Y,Yes,11,3,2,80,0,7,6,1,0,4,1,3
27,Yes,Travel_Rarely,239,Human Resources,26,3,Other,1,5172,2,Female,76,3,3,Manager,4,Married,3682,12753,2,Y,No,22,3,1,80,2,8,1,4,0,1,5,3
24,Yes,Travel_Rarely,227,Human Resources,12,5,Life Sciences,1,5237,1,Male,66,2,3,Healthcare Representative,1,Married,4116,12595,8,Y,No,10,3,3,80,0,7,5,4,6,0,1,5
18,Yes,Travel_Frequently,1058,Sales,13,4,Other,1,5312,3,Female,69,3,3,Sales Representative,3,Married,4933,3754,9,Y,Yes,11,3,3,80,0,5,2,2,2,2,0,0
21,Yes,Non-Travel,1205,Sales,5,5,Medical,1,3974,1,Male,43,2,4,Laboratory Technician,3,Divorced,3427,2339,7,Y,No,24,3,1,80,1,11,2,2,1,3,2,0
23,Yes,Travel_Frequently,1434,Human Resources,26,3,Life Sciences,1,5014,1,Female,94,3,4,Manager,2,Married,7272,19894,2,Y,Yes,12,4,3,80,1,1,0,1,9,6,0,3
24,Yes,Travel_Frequently,863,Human Resources,25,3,Marketing,1,7791,4,Female,38,3,1,Sales Executive,3,Divorced,6601,8471,3,Y,Yes,11,4,3,80,2,3,4,3,3,0,5,4
26,Yes,Travel_Frequently,639,Research & Development,20,3,Life Sciences,1,5684,4,Female,60,4,5,Laboratory Technician,2,Married,1640,16733,6,Y,Yes,24,3,3,80,3,9,3,2,6,3,0,1
20,Yes,Non-Travel,560,Research & Development,9,2,Technical Degree,1,9566,3,Male,78,4,5,Manufacturing Director,3,Married,1740,11442,6,Y,No,10,4,3,80,1,7,3,3,1,0,4,1
27,Yes,Travel_Rarely,1423,Research & Development,14,3,Technical Degree,1,8838,3,Female,66,4,1,Manufacturing Director,2,Divorced,5775,6403,9,Y,No,19,3,3,80,2,1,4,2,8,0,1,1
23,Yes,Travel_Frequently,1350,Research & Development,10,1,Medical,1,8539,2,Female,40,1,1,Research Scientist,4,Single,4607,10048,9,Y,No,20,4,2,80,1,11,1,2,5,3,3,5
27,Yes,Travel_Frequently,418,Human Resources,20,4,Other,1,2789,1,Female,59,1,5,Laboratory Technician,1,Single,6007,12504,2,Y,Yes,23,3,2,80,1,4,4,2,6,0,3,1
29,Yes,Travel_Frequently,1167,Research & Development,23,4,Technical Degree,1,6730,2,Female,98,4,4,Healthcare Representative,2,Single,2664,13661,1,Y,Yes,23,4,3,80,0,5,6,2,8,5,4,1
23,Yes,Non-Travel,731,Research & Development,8,5,Human Resources,1,9201,4,Female,96,3,2,Laboratory Technician,1,Married,2717,9723,8,Y,No,23,3,4,80,2,9,6,3,1,5,5,2
19,Yes,Travel_Rarely,929,Research & Development,15,5,Other,1,1557,1,Male,45,1,3,Manager,1,Married,4110,15037,8,Y,Yes,13,4,2,80,3,6,2,2,5,6,3,2
26,Yes,Travel_Frequently,1336,Sales,24,5,Marketing,1,3206,2,Male,75,2,5,Healthcare Representative,2,Married,1267,12132,2,Y,Yes,11,3,1,80,0,7,5,1,0,2,4,3
26,Yes,Travel_Frequently,282,Research & Development,22,1,Human Resources,1,8291,1,Male,92,3,4,Sales Executive,2,Divorced,3898,13934,0,Y,No,17,4,1,80,0,0,0,2,0,1,3,4
19,Yes,Non-Travel,1037,Human Resources,16,2,Other,1,7814,4,Male,87,2,4,Laboratory Technician,3,Single,7230,16488,7,Y,Yes,24,3,2,80,0,4,6,4,5,3,5,1
27,Yes,Non-Travel,249,Sales,23,1,Human Resources,1,4495,1,Male,65,3,4,Research Scientist,2,Married,6043,14300,8,Y,Yes,11,4,4,80,3,7,4,1,9,2,2,1
27,Yes,Non-Travel,1299,Human Resources,19,2,Human Resources,1,4324,1,Male,31,4,3,Manager,1,Married,2694,19292,1,Y,Yes,16,4,3,80,2,7,5,3,1,0,3,4
29,Yes,Non-Travel,163,Research & Development,17,2,Medical,1,5557,1,Female,48,4,1,Sales Executive,1,Single,1532,12630,3,Y,No,14,4,3,80,1,5,5,1,9,4,4,3
23,Yes,Travel_Rarely,631,Research & Development,28,2,Human Resources,1,5242,3,Female,58,1,3,Healthcare Representative,4,Single,2019,3306,3,Y,Yes,20,4,3,80,1,9,3,4,1,0,2,2
27,Yes,Non-Travel,131,Human Resources,22,1,Technical Degree,1,4754,1,Female,63,2,4,Sales Representative,4,Married,7454,17316,8,Y,Yes,17,4,3,80,0,8,6,1,7,0,4,1
22,Yes,Travel_Frequently,789,Sales,27,1,Life Sciences,1,9515,2,Male,68,2,5,Manufacturing Director,2,Single,6693,5490,5,Y,Yes,11,4,3,80,2,2,5,4,2,6,1,1
22,Yes,Travel_Rarely,1122,Research & Development,22,5,Technical Degree,1,9236,1,Male,32,2,3,Laboratory Technician,3,Married,6537,18733,2,Y,No,22,4,1,80,3,3,1,1,1,4,1,3
23,Yes,Travel_Rarely,595,Research & Development,10,2,Other,1,2276,1,Male,88,1,1,Manufacturing Director,3,Single,1337,7355,9,Y,Yes,22,4,4,80,3,8,1,1,0,1,5,0
22,Yes,Travel_Rarely,904,Human Resources,28,2,Marketing,1,9171,3,Female,48,1,5,Research Scientist,4,Married,5814,10035,0,Y,No,13,4,4,80,0,4,1,3,8,4,4,3
23,Yes,Travel_Rarely,882,Research & Development,6,4,Life Sciences,1,6340,4,Male,54,4,1,Human Resources,2,Single,7590,18395,5,Y,Yes,24,3,2,80,1,6,5,3,5,5,3,1
28,Yes,Non-Travel,618,Research & Development,14,4,Marketing,1,6605,1,Male,79,4,5,Healthcare Representative,4,Single,6490,15423,9,Y,Yes,20,3,1,80,2,11,4,2,2,1,2,5
26,Yes,Travel_Frequently,1270,Human Resources,24,4,Technical Degree,1,7577,4,Female,40,2,4,Manager,3,Single,4337,16966,4,Y,No,19,3,2,80,0,7,3,3,8,1,4,4
22,Yes,Travel_Rarely,1381,Sales,26,4,Technical Degree,1,2466,2,Female,61,1,5,Manager,2,Married,7277,19165,2,Y,No,15,3,3,80,1,0,5,1,6,5,5,5
22,Yes,Non-Travel,362,Sales,8,3,Technical Degree,1,2625,4,Female,52,1,1,Laboratory Technician,2,Divorced,6817,11949,2,Y,No,23,4,4,80,1,6,0,3,1,6,5,0
26,Yes,Non-Travel,1415,Human Resources,18,5,Marketing,1,3115,1,Male,77,2,4,Sales Representative,4,Married,3481,17559,3,Y,No,24,4,3,80,2,11,5,3,3,2,0,1
28,Yes,Travel_Frequently,950,Research & Development,1,2,Medical,1,4399,4,Female,67,4,5,Laboratory Technician,2,Divorced,6967,5846,3,Y,Yes,18,4,1,80,1,0,3,1,0,3,2,3
20,Yes,Travel_Rarely,1355,Human Resources,14,3,Life Sciences,1,1890,3,Female,46,2,3,Research Director,3,Single,5989,8748,3,Y,No,12,4,4,80,1,1,6,4,7,4,1,3
26,Yes,Travel_Frequently,1042,Research & Development,14,1,Medical,1,3131,1,Male,92,2,5,Healthcare Representative,1,Married,5573,13425,0,Y,Yes,13,4,4,80,3,8,4,2,7,3,1,2
20,Yes,Non-Travel,1028,Human Resources,26,3,Life Sciences,1,3417,1,Male,57,3,3,Human Resources,2,Single,3766,15044,3,Y,Yes,15,4,2,80,2,10,6,2,1,0,2,0
20,Yes,Non-Travel,427,Research & Development,27,3,Marketing,1,4723,2,Female,97,1,5,Sales Representative,4,Divorced,4510,6536,9,Y,Yes,16,3,1,80,0,4,3,4,2,2,3,2
19,Yes,Non-Travel,916,Research & Development,6,2,Other,1,6877,1,Male,77,4,3,Human Resources,4,Divorced,5405,10711,7,Y,No,12,4,3,80,1,7,2,1,5,1,3,3
22,Yes,Travel_Rarely,440,Sales,9,3,Technical Degree,1,5263,1,Female,59,3,3,Healthcare Representative,3,Divorced,3295,19580,8,Y,No,24,4,4,80,2,4,4,2,9,2,1,1
27,Yes,Non-Travel,1196,Research & Development,3,2,Marketing,1,8589,1,Female,33,2,5,Research Scientist,2,Single,3587,15792,3,Y,No,17,3,4,80,0,6,3,3,5,3,0,3
20,Yes,Travel_Frequently,1042,Human Resources,26,5,Life Sciences,1,9270,3,Female,30,3,2,Sales Executive,1,Divorced,7422,12111,3,Y,No,18,3,4,80,1,7,5,3,9,4,3,0
21,Yes,Non-Travel,222,Sales,26,1,Medical,1,9420,2,Female,58,2,2,Research Scientist,1,Single,3575,8491,5,Y,No,13,4,4,80,2,6,1,4,7,1,4,4
18,Yes,Non-Travel,340,Sales,11,4,Marketing,1,5762,1,Female,44,3,1,Research Director,3,Divorced,2428,7429,0,Y,No,21,3,3,80,1,2,2,4,6,1,0,2
23,Yes,Travel_Frequently,1166,Research & Development,6,1,Life Sciences,1,1373,4,Male,62,2,1,Healthcare Representative,1,Single,5209,13604,7,Y,Yes,10,3,2,80,0,0,4,3,1,5,0,5
27,Yes,Travel_Frequently,1415,Research & Development,15,2,Technical Degree,1,5182,1,Female,98,4,2,Research Scientist,1,Single,2852,14182,3,Y,No,24,4,1,80,3,1,1,1,5,0,3,1
27,Yes,Non-Travel,1066,Research & Development,16,1,Human Resources,1,3615,4,Male,69,3,2,Laboratory Technician,2,Married,3722,9308,4,Y,Yes,17,3,1,80,3,6,1,2,5,4,2,2
22,Yes,Travel_Rarely,383,Sales,20,5,Life Sciences,1,3318,4,Male,64,1,3,Sales Representative,2,Single,7888,18476,7,Y,No,20,4,2,80,2,3,0,3,3,5,5,0
19,Yes,Travel_Frequently,1450,Sales,29,5,Human Resources,1,8837,1,Male,53,4,5,Research Scientist,2,Married,2555,12630,7,Y,No,13,4,3,80,0,11,6,1,4,1,2,2
23,Yes,Travel_Rarely,472,Sales,2,5,Life Sciences,1,6459,1,Male,97,3,2,Manufacturing Director,2,Divorced,3384,3654,6,Y,Yes,23,4,3,80,3,8,1,3,3,2,4,3
26,Yes,Travel_Frequently,263,Sales,29,4,Technical Degree,1,3980,4,Male,81,1,5,Manager,4,Single,4125,8020,8,Y,No,13,4,1,80,2,2,0,1,5,2,0,1
22,Yes,Travel_Rarely,917,Sales,13,3,Human Resources,1,3069,2,Male,80,1,4,Manufacturing Director,3,Married,3088,7802,3,Y,No,24,4,4,80,3,5,6,3,9,5,0,1
19,Yes,Non-Travel,449,Human Resources,2,2,Human Resources,1,7197,2,Female,73,1,4,Laboratory Technician,4,Married,6982,6123,4,Y,Yes,19,4,3,80,3,3,0,2,3,3,2,5
28,Yes,Travel_Frequently,1142,Research & Development,9,3,Technical Degree,1,8914,1,Male,79,3,4,Sales Executive,2,Single,7738,15238,6,Y,Yes,16,4,3,80,2,11,0,3,4,0,1,3
22,Yes,Travel_Frequently,922,Human Resources,15,5,Technical Degree,1,3673,3,Male,53,1,1,Laboratory Technician,3,Divorced,7758,3786,0,Y,Yes,16,3,3,80,3,4,0,2,3,0,4,3
22,Yes,Travel_Frequently,718,Sales,4,1,Other,1,1688,4,Female,86,2,5,Healthcare Representative,4,Single,4085,9630,8,Y,Yes,16,4,2,80,0,0,1,2,6,1,5,2
25,Yes,Travel_Frequently,1181,Human Resources,18,2,Human Resources,1,1830,1,Female,35,3,4,Manufacturing Director,2,Married,1775,10011,3,Y,Yes,24,4,2,80,3,7,1,2,5,1,3,2
23,Yes,Travel_Rarely,846,Sales,26,2,Life Sciences,1,4913,3,Male,50,1,5,Sales Executive,1,Married,5109,19407,6,Y,No,11,4,2,80,1,9,1,2,5,6,0,4
21,Yes,Non-Travel,693,Research & Development,14,3,Other,1,5891,1,Female,86,2,4,Sales Representative,1,Single,3410,9050,3,Y,No,24,3,1,80,2,7,4,2,5,2,4,3
21,Yes,Travel_Frequently,193,Human Resources,4,5,Life Sciences,1,7891,1,Male,40,4,5,Sales Executive,1,Single,3092,8056,3,Y,No,15,3,2,80,1,3,0,4,2,3,2,1
22,Yes,Non-Travel,249,Research & Development,5,3,Marketing,1,9298,4,Female,84,3,3,Healthcare Representative,4,Single,5134,19950,0,Y,No,15,4,3,80,3,6,5,3,3,2,5,3
21,Yes,Non-Travel,1035,Human Resources,10,3,Marketing,1,4601,4,Male,94,3,4,Sales Executive,1,Divorced,7122,18499,4,Y,No,13,3,4,80,0,4,5,3,1,5,5,3
25,Yes,Non-Travel,479,Human Resources,25,2,Marketing,1,4089,2,Female,31,1,2,Human Resources,3,Single,3432,11670,9,Y,No,11,4,4,80,2,7,6,3,0,6,0,4
28,Yes,Non-Travel,200,Sales,6,1,Life Sciences,1,4774,4,Female,85,1,1,Healthcare Representative,1,Single,6749,16785,3,Y,Yes,17,4,2,80,0,10,6,2,9,0,2,0
18,Yes,Non-Travel,1498,Research & Development,12,1,Life Sciences,1,3269,1,Male,38,3,5,Healthcare Representative,2,Married,6226,6455,1,Y,No,15,3,1,80,1,11,6,1,3,0,1,3
18,Yes,Travel_Frequently,357,Human Resources,17,3,Marketing,1,8776,1,Female,43,4,3,Research Scientist,4,Married,6471,9810,9,Y,Yes,10,4,1,80,2,1,4,1,2,4,5,1
21,Yes,Travel_Rarely,635,Research & Development,13,5,Medical,1,8664,2,Male,31,3,5,Research Director,1,Married,7296,11447,9,Y,No,16,3,3,80,3,9,4,1,1,2,4,0
29,Yes,Travel_Frequently,722,Research & Development,29,3,Other,1,8464,3,Female,67,3,5,Sales Representative,3,Married,3526,19873,5,Y,Yes,23,4,3,80,2,1,1,3,3,4,5,3
27,Yes,Non-Travel,1177,Research & Development,26,4,Marketing,1,1432,4,Female,41,2,4,Research Scientist,1,Divorced,2096,15033,0,Y,Yes,17,4,4,80,1,2,5,2,9,5,1,0
22,Yes,Non-Travel,332,Sales,5,3,Life Sciences,1,3749,4,Female,51,4,5,Laboratory Technician,3,Single,5319,11129,7,Y,No,19,4,4,80,0,6,4,3,1,0,1,0
28,Yes,Travel_Frequently,538,Research & Development,21,5,Medical,1,7425,3,Female,62,3,4,Sales Executive,2,Divorced,4252,6411,9,Y,Yes,19,3,1,80,2,10,3,2,5,1,4,3
21,Yes,Travel_Frequently,196,Human Resources,6,5,Technical Degree,1,4267,2,Male,32,2,1,Human Resources,2,Single,6881,3742,2,Y,Yes,17,4,1,80,2,10,0,4,3,0,5,4
26,Yes,Travel_Frequently,1104,Sales,17,5,Life Sciences,1,7358,3,Female,89,4,2,Manager,4,Married,4231,8036,9,Y,Yes,17,3,3,80,1,11,0,2,0,0,2,3
22,Yes,Travel_Rarely,835,Human Resources,15,5,Technical Degree,1,2252,1,Male,90,2,5,Human Resources,4,Married,3525,3929,0,Y,Yes,17,4,2,80,0,9,5,4,1,0,2,1
19,Yes,Non-Travel,938,Human Resources,16,3,Life Sciences,1,7270,1,Female,53,1,3,Healthcare Representative,1,Single,2530,19879,5,Y,Yes,23,4,1,80,0,8,3,3,5,5,1,5
25,Yes,Travel_Frequently,877,Human Resources,18,1,Human Resources,1,5299,2,Female,31,4,5,Sales Executive,1,Married,1865,6769,9,Y,Yes,21,3,4,80,3,0,5,4,2,1,5,0
18,Yes,Non-Travel,1237,Research & Development,19,3,Technical Degree,1,9607,4,Male,30,2,4,Sales Representative,2,Married,5249,16860,1,Y,Yes,21,3,3,80,0,4,0,1,8,0,1,2
29,Yes,Travel_Frequently,691,Sales,8,5,Marketing,1,2592,3,Male,99,3,2,Sales Representative,4,Married,6383,8707,1,Y,Yes,10,4,1,80,2,3,4,2,4,2,0,1
22,Yes,Non-Travel,371,Sales,17,5,Marketing,1,5839,1,Female,36,4,5,Research Director,3,Married,3470,2714,3,Y,No,20,4,4,80,1,7,4,1,2,1,2,2
26,Yes,Travel_Frequently,603,Sales,27,2,Other,1,9272,4,Male,60,1,3,Manager,3,Divorced,6966,4846,2,Y,No,14,4,2,80,3,7,1,2,0,1,2,0
27,Yes,Travel_Rarely,1424,Sales,11,5,Medical,1,3368,3,Male,98,2,4,Sales Executive,1,Married,3480,4818,6,Y,No,14,4,2,80,1,8,5,3,1,3,1,4
24,Yes,Non-Travel,942,Research & Development,28,1,Marketing,1,2168,4,Male,42,2,5,Research Director,3,Single,5824,16951,1,Y,Yes,12,3,4,80,1,9,5,2,2,6,2,3
24,Yes,Travel_Rarely,1258,Human Resources,21,4,Life Sciences,1,1620,3,Female,94,3,5,Laboratory Technician,2,Divorced,2439,15307,1,Y,Yes,21,4,1,80,2,3,5,1,7,2,0,5
26,Yes,Non-Travel,733,Sales,22,5,Medical,1,2954,2,Male,57,2,5,Manufacturing Director,1,Single,3045,6407,5,Y,Yes,19,4,1,80,1,4,3,2,5,0,1,1
25,Yes,Travel_Frequently,464,Research & Development,7,4,Medical,1,7785,4,Male,63,4,2,Research Scientist,3,Divorced,4658,14839,5,Y,No,21,3,4,80,2,9,4,3,1,2,5,4
26,Yes,Non-Travel,1208,Human Resources,3,4,Marketing,1,6148,3,Female,77,3,2,Human Resources,1,Single,1292,16822,2,Y,No,22,4,2,80,0,3,0,3,0,1,4,3
24,Yes,Non-Travel,1429,Human Resources,11,4,Marketing,1,6974,4,Male,99,4,2,Healthcare Representative,1,Married,3123,8681,9,Y,No,23,4,1,80,3,11,1,4,0,2,1,0
26,Yes,Travel_Rarely,1497,Research & Development,1,5,Other,1,2378,2,Male,87,3,1,Laboratory Technician,1,Divorced,5060,3045,6,Y,Yes,13,3,3,80,2,8,6,3,1,3,0,4
26,Yes,Travel_Frequently,369,Research & Development,29,1,Other,1,6245,1,Female,50,1,5,Laboratory Technician,4,Single,2965,6031,3,Y,No,12,4,4,80,2,2,5,3,6,4,1,4
22,Yes,Travel_Rarely,191,Research & Development,15,3,Human Resources,1,8049,3,Female,87,1,3,Sales Representative,2,Divorced,7819,13435,2,Y,Yes,21,4,3,80,3,2,6,2,0,6,2,1
20,Yes,Travel_Frequently,910,Human Resources,12,2,Medical,1,9003,4,Female,60,2,2,Sales Representative,3,Divorced,4179,10918,6,Y,Yes,22,3,3,80,2,3,0,4,9,5,5,0
24,Yes,Travel_Rarely,1066,Research & Development,19,2,Technical Degree,1,2753,3,Male,32,1,3,Manager,3,Divorced,5466,8471,4,Y,No,24,3,4,80,1,5,5,1,8,1,0,5
23,Yes,Non-Travel,809,Sales,2,5,Marketing,1,3440,2,Male,41,4,5,Sales Executive,3,Married,5014,19907,9,Y,No,21,4,2,80,2,1,0,4,1,1,2,0
26,Yes,Non-Travel,376,Sales,22,2,Life Sciences,1,2751,2,Male,56,3,4,Manager,3,Married,2261,9363,1,Y,No,15,4,4,80,3,3,6,2,7,5,2,3
27,Yes,Travel_Rarely,967,Research & Development,9,4,Other,1,6369,4,Female,43,1,4,Human Resources,1,Married,7638,9830,4,Y,Yes,19,4,2,80,1,9,3,4,4,4,1,2
23,Yes,Travel_Frequently,994,Human Resources,18,5,Human Resources,1,7611,3,Male,58,3,5,Research Director,1,Single,5663,15436,8,Y,Yes,10,4,4,80,1,10,2,3,2,6,4,1
23,Yes,Travel_Rarely,667,Sales,7,1,Marketing,1,6878,4,Male,32,3,1,Research Director,2,Married,5011,4387,3,Y,Yes,17,3,3,80,0,4,1,4,3,6,4,4
26,Yes,Non-Travel,713,Human Resources,12,5,Medical,1,5128,2,Female,89,1,3,Research Director,2,Single,2683,18514,3,Y,Yes,23,4,2,80,3,0,6,2,8,4,0,0
22,Yes,Travel_Frequently,1089,Sales,13,3,Human Resources,1,8304,1,Female,41,2,1,Manufacturing Director,1,Married,6240,5196,3,Y,No,21,4,3,80,0,1,6,3,1,4,5,0
26,Yes,Non-Travel,966,Sales,10,5,Marketing,1,8972,3,Female,49,4,4,Research Scientist,3,Divorced,5032,18686,5,Y,No,19,3,4,80,2,3,4,2,7,2,2,0
26,Yes,Travel_Rarely,912,Sales,12,3,Life Sciences,1,5082,3,Male,32,2,2,Sales Representative,3,Single,2925,18370,4,Y,No,18,3,3,80,3,11,5,2,1,3,4,1
25,Yes,Travel_Rarely,831,Human Resources,1,5,Human Resources,1,9886,3,Female,70,2,3,Laboratory Technician,1,Single,6372,7181,6,Y,No,14,3,4,80,2,4,2,3,5,3,3,4
23,Yes,Travel_Rarely,1020,Sales,2,1,Human Resources,1,5152,1,Female,78,2,5,Sales Executive,1,Married,3344,4539,9,Y,Yes,17,4,2,80,1,5,2,4,9,5,2,4
18,Yes,Travel_Rarely,353,Sales,18,1,Technical Degree,1,9721,1,Male,41,1,5,Laboratory Technician,3,Single,3640,12789,8,Y,No,18,3,4,80,2,6,1,4,4,5,5,4
24,Yes,Travel_Frequently,717,Research & Development,13,1,Human Resources,1,8126,1,Female,44,2,4,Healthcare Representative,3,Single,4172,19073,4,Y,Yes,15,3,4,80,3,7,5,2,3,6,2,3
28,Yes,Travel_Frequently,482,Research & Development,4,3,Life Sciences,1,2901,4,Female,81,4,1,Manager,3,Married,4235,19111,8,Y,Yes,22,4,4,80,0,3,6,4,3,1,5,1
25,Yes,Travel_Rarely,708,Human Resources,9,5,Other,1,3564,2,Male,44,1,2,Healthcare Representative,4,Divorced,7425,15114,0,Y,No,12,4,2,80,0,0,0,2,6,6,4,5
18,Yes,Travel_Frequently,896,Sales,1,5,Medical,1,7278,2,Female,31,1,4,Healthcare Representative,3,Single,5022,19614,3,Y,Yes,10,3,4,80,0,11,2,4,6,2,4,5
26,Yes,Non-Travel,247,Human Resources,19,3,Human Resources,1,5183,3,Male,44,4,4,Research Scientist,2,Married,5153,19765,5,Y,Yes,18,3,4,80,1,5,5,2,3,1,2,1
29,Yes,Travel_Frequently,967,Research & Development,22,1,Medical,1,2892,1,Female,35,3,1,Manufacturing Director,3,Married,5841,4686,7,Y,No,21,4,2,80,0,4,0,2,7,3,1,2
29,Yes,Travel_Rarely,458,Research & Development,18,1,Medical,1,8088,2,Female,67,1,2,Manager,3,Single,1016,17060,0,Y,No,20,3,2,80,2,2,1,4,2,0,0,3
27,Yes,Travel_Rarely,581,Sales,7,4,Life Sciences,1,4717,2,Male,47,4,4,Research Director,4,Married,6422,12890,4,Y,No,20,3,4,80,2,9,4,4,9,2,3,3
26,Yes,Travel_Frequently,886,Research & Development,2,5,Life Sciences,1,3533,3,Female,92,2,5,Human Resources,1,Single,5461,18036,1,Y,Yes,22,4,3,80,0,3,3,2,9,4,5,0
25,Yes,Travel_Frequently,1337,Research & Development,14,1,Marketing,1,2613,3,Male,67,2,5,Sales Executive,3,Married,6136,2965,7,Y,Yes,17,3,1,80,3,10,3,2,3,6,3,0
28,Yes,Travel_Rarely,373,Research & Development,3,5,Medical,1,8962,1,Male,43,4,1,Laboratory Technician,3,Single,7018,2007,3,Y,No,15,3,2,80,2,9,6,2,4,1,2,0
21,Yes,Travel_Rarely,299,Human Resources,12,3,Medical,1,9773,2,Male,86,4,3,Healthcare Representative,4,Divorced,2707,2764,1,Y,Yes,24,3,4,80,0,7,1,4,5,1,0,1
20,Yes,Travel_Frequently,192,Sales,8,4,Human Resources,1,5828,3,Male,72,1,5,Manufacturing Director,1,Married,6820,8988,0,Y,No,17,3,3,80,1,10,3,3,1,6,0,0
22,Yes,Travel_Rarely,909,Human Resources,29,1,Other,1,4187,2,Male,31,3,5,Sales Executive,1,Single,7510,8757,8,Y,No,16,4,1,80,0,8,3,4,5,2,0,0
26,Yes,Non-Travel,181,Research & Development,29,1,Marketing,1,9756,4,Male,88,1,1,Laboratory Technician,3,Divorced,3754,2296,0,Y,No,24,4,3,80,1,6,6,4,3,0,4,1
23,Yes,Travel_Frequently,969,Research & Development,8,2,Medical,1,3490,4,Male,96,2,1,Human Resources,1,Married,2644,12921,8,Y,Yes,16,4,1,80,2,8,0,4,6,1,2,4
21,Yes,Travel_Frequently,823,Human Resources,9,3,Marketing,1,9105,1,Female,84,2,3,Sales Representative,2,Single,7066,14963,0,Y,No,18,3,2,80,3,9,4,2,8,3,0,0
